類型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-03-04
測試時間,21:49:25
照度E(lx),26.26
燭光E(fc),2.44
相關色溫(K),5880
黑體偏離Duv,-0.04596
CIE x,0.3280
CIE y,0.2610
CIE u,0.2396
CIE v,0.2860
CIE u',0.2396
CIE v',0.4289
色容差,38.86
顯色指數Ra,-8.3
R1,-47
R2,-3
R3,70
R4,-10
R5,-32
R6,-23
R7,48
R8,-69
R9,-100
R10,-100
R11,-23
R12,-64
R13,-45
R14,82
R15,-67
輻照度Ee(mW/c㎡),0.012
明暗視覺比S/P,3.307
主波長(nm),557.60
色純度(%),23.5
半寬度(nm),12.0
峰值波長(nm),630.0
中心波長(nm),629.0
質心波長(nm),546.2
紅色比(%),37.2
綠色比(%),49.0
藍色比(%),13.8
CIE1931 X,48.332
CIE1931 Y,38.453
CIE1931 Z,60.562
TLCI-2012,23
積分時間(ms),140.00
峰值信號,6965
暗信號,2467
補償電平,2958
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
617,0.781421,
618,0.878915,
619,0.977202,
620,1.087436,
621,1.212751,
622,1.345270,
623,1.507712,
624,1.689226,
625,1.917189,
626,2.197018,
627,2.463930,
628,2.757433,
629,2.977160,
630,3.075238,
631,3.018135,
632,2.812635,
633,2.440610,
634,1.995400,
635,1.544234,
636,1.163234,
637,0.894576,
638,0.675857,
639,0.512770,
640,0.394557,
641,0.328736,
642,0.293987,
643,0.258017,
644,0.214811,
645,0.155924,
646,0.125491,
647,0.106811,
648,0.086364,
649,0.069261,
650,0.059013,
651,0.063847,
652,0.067724,
653,0.057066,
654,0.040775,
655,0.037522,
656,0.042877,
657,0.044429,
658,0.039624,
659,0.027392,
660,0.023280,
661,0.020146,
662,0.015915,
663,0.025432,
664,0.031923,
665,0.030636,
666,0.018285,
667,0.004446,
668,0.001706,
669,0.003797,
670,0.006970,
671,0.010023,
672,0.009603,
673,0.005681,
674,0.002062,
675,0.000963,
676,0.001005,
677,0.001011,
678,0.000546,
679,0.000000,
680,0.000000,
681,0.000590,
682,0.004405,
683,0.005644,
684,0.007289,
685,0.003908,
686,0.009840,
687,0.011517,
688,0.011398,
689,0.008379,
690,0.000958,
691,0.000188,
692,0.002752,
693,0.003082,
694,0.003118,
695,0.002519,
696,0.002106,
697,0.004459,
698,0.004580,
699,0.003428,
700,0.002304,
701,0.001004,
702,0.000859,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000389,
707,0.000491,
708,0.000579,
709,0.000735,
710,0.000928,
711,0.000905,
712,0.001475,
713,0.001501,
714,0.001511,
715,0.001453,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000116,
723,0.000426,
724,0.001227,
725,0.003542,
726,0.007017,
727,0.006887,
728,0.005039,
729,0.000369,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.001591,
737,0.004604,
738,0.004866,
739,0.004905,
740,0.001417,
741,0.002554,
742,0.002582,
743,0.002614,
744,0.000637,
745,0.000000,
746,0.000373,
747,0.008250,
748,0.009682,
749,0.009818,
750,0.005874,
751,0.001318,
752,0.013415,
753,0.013576,
754,0.013746,
755,0.004468,
756,0.000000,
757,0.000000,
758,0.000136,
759,0.001628,
760,0.001648,
761,0.001671,
762,0.000669,
763,0.000000,
764,0.008461,
765,0.013846,
766,0.014017,
767,0.011062,
768,0.000000,
769,0.000000,
770,0.045956,
771,0.057205,
772,0.063393,
773,0.040423,
774,0.011245,
775,0.006710,
776,0.003683,
777,0.001892,
778,0.000053,
779,0.000835,
780,0.002085,
