類型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-03-04
測試時間,21:49:00
照度E(lx),28.71
燭光E(fc),2.67
相關色溫(K),7480
黑體偏離Duv,-0.04592
CIE x,0.3163
CIE y,0.2509
CIE u,0.2352
CIE v,0.2799
CIE u',0.2352
CIE v',0.4199
色容差,39.70
顯色指數Ra,-11.5
R1,-51
R2,-8
R3,64
R4,-12
R5,-31
R6,-22
R7,41
R8,-75
R9,-100
R10,-100
R11,-22
R12,-53
R13,-49
R14,79
R15,-74
輻照度Ee(mW/c㎡),0.014
明暗視覺比S/P,3.514
主波長(nm),562.40
色純度(%),30.0
半寬度(nm),12.0
峰值波長(nm),630.2
中心波長(nm),629.0
質心波長(nm),542.7
紅色比(%),36.4
綠色比(%),48.5
藍色比(%),15.1
CIE1931 X,52.994
CIE1931 Y,42.038
CIE1931 Z,72.519
TLCI-2012,22
積分時間(ms),140.00
峰值信號,7282
暗信號,2464
補償電平,2958
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
646,0.135563,
647,0.116649,
648,0.098892,
649,0.083962,
650,0.073547,
651,0.070939,
652,0.068404,
653,0.050746,
654,0.031588,
655,0.028321,
656,0.033245,
657,0.037811,
658,0.041447,
659,0.038130,
660,0.036258,
661,0.028963,
662,0.017757,
663,0.023559,
664,0.031627,
665,0.031271,
666,0.019593,
667,0.004462,
668,0.000614,
669,0.001486,
670,0.002723,
671,0.006738,
672,0.006254,
673,0.005024,
674,0.001790,
675,0.000862,
676,0.000866,
677,0.000871,
678,0.000438,
679,0.000000,
680,0.000000,
681,0.000515,
682,0.003664,
683,0.004185,
684,0.005016,
685,0.003447,
686,0.012033,
687,0.017394,
688,0.017227,
689,0.011907,
690,0.001816,
691,0.000834,
692,0.001398,
693,0.001161,
694,0.001171,
695,0.000463,
696,0.000996,
697,0.005654,
698,0.006155,
699,0.008393,
700,0.007093,
701,0.004617,
702,0.003940,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.001841,
713,0.004348,
714,0.005376,
715,0.004965,
716,0.001640,
717,0.000157,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000078,
725,0.001886,
726,0.006451,
727,0.006664,
728,0.005721,
729,0.001138,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.001913,
737,0.003889,
738,0.003922,
739,0.003953,
740,0.000012,
741,0.000665,
742,0.000938,
743,0.000949,
744,0.000618,
745,0.000138,
746,0.000000,
747,0.003356,
748,0.004994,
749,0.005064,
750,0.004475,
751,0.001534,
752,0.012797,
753,0.013290,
754,0.012913,
755,0.004737,
756,0.000000,
757,0.000000,
758,0.000586,
759,0.004172,
760,0.004223,
761,0.004284,
762,0.001401,
763,0.000000,
764,0.008361,
765,0.014177,
766,0.014352,
767,0.011640,
768,0.000000,
769,0.000000,
770,0.052029,
771,0.067951,
772,0.072045,
773,0.046777,
774,0.007278,
775,0.003692,
776,0.001825,
777,0.000987,
778,0.000068,
779,0.001061,
780,0.002126,
