類型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-03-04
測試時間,21:42:35
照度E(lx),60.18
燭光E(fc),5.59
相關色溫(K),5088
黑體偏離Duv,0.08070
CIE x,0.3615
CIE y,0.5959
CIE u,0.1534
CIE v,0.3792
CIE u',0.1534
CIE v',0.5689
色容差,100.00
顯色指數Ra,43.8
R1,75
R2,37
R3,18
R4,35
R5,69
R6,33
R7,34
R8,47
R9,51
R10,-26
R11,22
R12,12
R13,50
R14,58
R15,71
輻照度Ee(mW/c㎡),0.014
明暗視覺比S/P,1.876
主波長(nm),558.90
色純度(%),87.9
半寬度(nm),11.8
峰值波長(nm),630.0
中心波長(nm),629.1
質心波長(nm),565.4
紅色比(%),15.9
綠色比(%),83.7
藍色比(%),0.4
CIE1931 X,53.463
CIE1931 Y,88.115
CIE1931 Z,6.298
TLCI-2012,9
積分時間(ms),140.00
峰值信號,7524
暗信號,2365
補償電平,2958
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
768,0.000000,
769,0.003152,
770,0.052789,
771,0.064908,
772,0.064778,
773,0.036359,
774,0.004317,
775,0.004434,
776,0.004778,
777,0.003132,
778,0.000930,
779,0.000296,
780,0.000121,
