類型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-03-04
測試時間,21:48:19
照度E(lx),35.10
燭光E(fc),3.26
相關色溫(K),4914
黑體偏離Duv,-0.04650
CIE x,0.3388
CIE y,0.2683
CIE u,0.2445
CIE v,0.2905
CIE u',0.2445
CIE v',0.4357
色容差,39.93
顯色指數Ra,-6.7
R1,-44
R2,-1
R3,71
R4,-9
R5,-32
R6,-25
R7,50
R8,-64
R9,-100
R10,-100
R11,-23
R12,-71
R13,-43
R14,84
R15,-61
輻照度Ee(mW/c㎡),0.016
明暗視覺比S/P,3.165
主波長(nm),550.20
色純度(%),18.2
半寬度(nm),12.0
峰值波長(nm),630.0
中心波長(nm),629.0
質心波長(nm),549.2
紅色比(%),38.5
綠色比(%),48.6
藍色比(%),12.9
CIE1931 X,64.886
CIE1931 Y,51.385
CIE1931 Z,75.258
TLCI-2012,24
積分時間(ms),140.00
峰值信號,8727
暗信號,2443
補償電平,2958
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
485,0.810350,
486,0.756153,
487,0.695687,
488,0.622356,
489,0.558937,
490,0.510528,
491,0.460633,
492,0.414661,
493,0.361652,
494,0.314856,
495,0.276305,
496,0.247151,
497,0.229405,
498,0.214195,
499,0.201434,
500,0.186089,
501,0.185197,
502,0.186146,
503,0.182836,
504,0.187562,
505,0.191989,
506,0.200209,
507,0.210445,
508,0.218944,
509,0.231314,
510,0.250954,
511,0.270571,
512,0.304131,
513,0.335102,
514,0.367842,
515,0.398360,
516,0.430142,
517,0.473306,
518,0.517733,
519,0.574468,
520,0.631566,
521,0.688495,
522,0.738793,
523,0.779725,
524,0.815785,
525,0.844588,
526,0.869324,
527,0.884665,
528,0.904727,
529,0.910576,
530,0.896125,
531,0.868438,
532,0.819338,
533,0.779966,
534,0.734603,
535,0.691954,
536,0.660182,
537,0.634661,
538,0.592535,
539,0.545544,
540,0.491914,
541,0.466371,
542,0.437442,
543,0.409447,
544,0.383842,
545,0.357361,
546,0.338749,
547,0.320690,
548,0.300409,
549,0.289745,
550,0.267334,
551,0.243005,
552,0.223947,
553,0.209418,
554,0.208810,
555,0.204296,
556,0.198276,
557,0.195728,
558,0.189273,
559,0.176042,
560,0.159221,
561,0.135277,
562,0.126592,
563,0.122402,
564,0.127869,
565,0.132195,
566,0.122861,
567,0.106457,
568,0.092429,
569,0.086012,
570,0.088535,
571,0.096277,
572,0.091618,
573,0.091241,
574,0.087579,
575,0.083678,
576,0.084261,
577,0.079816,
578,0.071546,
579,0.066090,
580,0.060868,
581,0.051577,
582,0.054098,
583,0.063736,
584,0.073023,
585,0.072771,
586,0.062855,
587,0.059828,
588,0.070729,
589,0.081229,
590,0.092103,
591,0.083169,
592,0.074841,
593,0.076524,
594,0.084690,
595,0.093959,
596,0.096018,
597,0.097881,
598,0.105714,
599,0.123229,
600,0.132920,
601,0.151627,
602,0.162712,
603,0.173227,
604,0.185262,
605,0.210776,
606,0.243492,
607,0.276242,
608,0.318393,
609,0.356350,
610,0.405301,
611,0.467059,
612,0.535838,
613,0.625675,
614,0.721253,
615,0.820033,
616,0.939998,
617,1.074401,
618,1.222397,
619,1.371978,
620,1.535299,
621,1.715330,
622,1.891371,
623,2.117116,
624,2.377418,
625,2.707038,
626,3.098428,
627,3.462090,
628,3.853794,
629,4.154311,
630,4.295344,
631,4.225041,
632,3.941771,
633,3.424338,
634,2.787260,
635,2.147054,
636,1.607053,
637,1.231863,
638,0.924727,
639,0.699902,
640,0.534880,
641,0.437039,
642,0.379258,
643,0.319771,
644,0.265869,
645,0.198663,
646,0.167494,
647,0.144840,
648,0.120042,
649,0.096282,
650,0.077356,
651,0.071783,
652,0.069932,
653,0.057154,
654,0.040983,
655,0.033517,
656,0.032333,
657,0.036503,
658,0.040576,
659,0.039956,
660,0.036356,
661,0.031080,
662,0.021273,
663,0.027125,
664,0.031318,
665,0.027055,
666,0.016434,
667,0.003583,
668,0.000276,
669,0.001185,
670,0.002963,
671,0.008224,
672,0.008327,
673,0.006514,
674,0.002570,
675,0.000962,
676,0.001104,
677,0.001111,
678,0.000699,
679,0.000000,
680,0.000081,
681,0.000663,
682,0.004368,
683,0.005652,
684,0.007430,
685,0.004051,
686,0.009879,
687,0.012995,
688,0.013156,
689,0.010536,
690,0.001898,
691,0.000442,
692,0.001913,
693,0.002450,
694,0.002646,
695,0.001329,
696,0.001042,
697,0.004013,
698,0.004555,
699,0.004140,
700,0.002154,
701,0.000095,
702,0.000072,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000293,
713,0.001469,
714,0.002547,
715,0.002567,
716,0.001834,
717,0.000136,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.003722,
725,0.010954,
726,0.013744,
727,0.013333,
728,0.005181,
729,0.000208,
730,0.000210,
731,0.000212,
732,0.000054,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.001069,
737,0.002157,
738,0.002175,
739,0.002193,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000114,
747,0.007116,
748,0.008742,
749,0.008864,
750,0.005941,
751,0.000746,
752,0.008906,
753,0.009013,
754,0.009125,
755,0.003074,
756,0.000000,
757,0.000071,
758,0.000569,
759,0.001713,
760,0.001734,
761,0.001519,
762,0.000370,
763,0.000000,
764,0.008593,
765,0.014508,
766,0.014687,
767,0.011780,
768,0.000117,
769,0.000000,
770,0.036821,
771,0.044421,
772,0.044245,
773,0.025409,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.001076,
780,0.002634,
